,name,steam_id,developers,reviews,positives,is_free,units_sold,prices_eu,final_revenue,genre
425040,ComixPlay #1: The Endless Incident,425040,ComixPlay,10,10,False,300,6.99,2097.0,"Adventure, Indie"
448690,Lionessy Story,448690,"Maltakreuz,Goodsir",10,5,False,300,4.99,1497.0,Indie
435010,Krinkle Krusher,435010,Ilusis Interactive Graphics,10,8,False,300,2.39,717.0,"Action, Casual, Strategy"
1196890,Puzzle Tower,1196890,CRGames,10,9,False,300,1.59,477.0,"Adventure, Indie, Strategy"
448720,Puzzle Box,448720,BplusGames,10,7,False,300,9.99,2997.0,"Action, Adventure, Casual, Indie, Strategy"
431370,Diorama No.3 : The Marchland,431370,The Shoebox Diorama (Daniel Ernst),10,8,False,300,2.99,897.0000000000001,"Casual, Indie, Simulation"
477180,Shard Games,477180,Novation Games,10,4,False,300,7.99,2397.0,"Action, Indie, Simulation, Sports, Early Access"
458040,Hex Gambit,458040,One Man Left Studios,10,8,False,300,,,"Indie, Strategy"
439960,Falling Stars: War of Empires,439960,"Riveted Games,Lock 'n Load Publishing",10,6,False,300,12.49,3747.0,"Indie, Simulation, Strategy"
501740,Dropship Down,501740,Fast Forward Games,10,2,False,300,,,"Action, Casual, Massively Multiplayer, Early Access"
486230,Con Amore,486230,Team Taju,10,7,False,300,3.99,1197.0,"Casual, Indie, Simulation"
459520,Kinacoustic,459520,Maithonis Studios,10,9,False,300,8.19,2457.0,"Casual, Indie, Simulation"
465070,TRIZEAL Remix,465070,TRIANGLE SERVICE,10,10,False,300,11.99,3597.0,Action
496480,Vex,496480,"Stenner Studios,Killbox Graphics",10,6,False,300,3.79,1137.0,"Adventure, Casual, Indie, Strategy"
453730,Borstal,453730,The Secret Pie,10,3,False,300,2.99,897.0000000000001,"Adventure, Indie, RPG"
1167850,Penguin Park 3D,1167850,Sokpop Collective,10,9,False,300,2.99,897.0000000000001,Indie
446250,Silver Bullet: Prometheus,446250,Byulbram,10,8,False,300,4.99,1497.0,"Action, Adventure, Indie, RPG"
438260,Rewind,438260,Stubborn Horse Studios,10,7,False,300,8.99,2697.0,Indie
1125930,UNFAIR,1125930,SOLIDS Studio,10,10,False,300,7.99,2397.0,"Indie, RPG"
1160620,Summer Days,1160620,Dharker Studio,10,8,False,300,2.79,837.0,"Adventure, Casual, Indie"
1179060,Wing of Darkness,1179060,Production Exabilities,10,6,False,300,29.99,8997.0,"Action, Indie"
1167460,Hero Hours Contract,1167460,Steve O'Gorman,10,10,False,300,3.29,987.0,"Indie, Strategy"
1179460,HAM-MASTER,1179460,STUDIOS MAGMA,10,10,False,300,1.59,477.0,"Action, Adventure, Casual, Indie"
1165910,Humanity,1165910,Crafty Game Lab,10,8,False,300,3.29,987.0,Indie
435070,Elansar,435070,OrionSoft,10,5,False,300,3.29,987.0,Adventure
479110,Hunter's Legacy,479110,Lienzo,10,8,False,300,6.99,2097.0,"Action, Adventure, Indie"
1127860,"CyberLink PowerDirector 18 Ultimate - Video editing, Video editor, making videos",1127860,CyberLink,10,7,False,300,99.99,29997.0,"Audio Production, Design & Illustration, Utilities, Video Production, Web Publishing"
448230,AsteroidsHD,448230,NewWorldCoders,10,4,False,300,0.99,297.0,"Action, Casual, Indie, Simulation, Early Access"
1145780,Angry Golf,1145780,"Tero Lunkka,Ruskija game experience",10,7,False,300,1.59,477.0,"Adventure, Casual, Indie, Sports"
1157260,GEESE vs CTHULHU,1157260,Anatoliy Loginovskikh,10,9,False,300,6.59,1977.0,"Adventure, Casual, Indie"
450630,Woeful Woebots,450630,Hello Bard AS,9,7,False,270,9.99,2697.3,"Action, Casual, Indie"
498940,"WarBirds Dawn of Aces, World War I Air Combat",498940,iEntertainment Network Inc,9,4,False,270,14.99,4047.3,"Action, Massively Multiplayer, Simulation"
452950,Hazard Perception Test UK 2016/17 Bundle - Driving Test Success,452950,Imagitech,9,4,False,270,19.99,5397.299999999999,"Education, Software Training"
1122490,Battleheart Legacy,1122490,"Mika Mobile, Inc.",9,8,False,270,3.99,1077.3,"Action, Adventure, Indie, RPG"
455230,Bazaar,455230,Temple Gates Games,9,8,False,270,4.99,1347.3,"Indie, Strategy"
502700,Laser Lasso BALL,502700,RagTagRadical,9,8,False,270,1.99,537.3,"Action, Indie, Sports"
498630,Red Planet: Survive,498630,Silent Parrot Studio,9,2,False,270,14.99,4047.3,"Action, Adventure, Early Access"
498990,Balloon Chair Death Match,498990,Climax Studios Ltd,9,8,False,270,3.99,1077.3,Action
1128570,Weeping Willow - Detective Visual Novel,1128570,TechnoCat Games,9,8,False,270,1.59,429.3,"Adventure, Casual"
452490,The Cubicle.,452490,"Roel van Beek,Jurgen Hoogeboom,Joppe de Graaf,Jesper van den Ende",9,6,True,270,,,"Action, Adventure, Casual, Free to Play, Indie, Simulation"
1168980,Buried Alive: The Annihilation VR,1168980,The Two Ravens,9,3,False,270,13.98,3774.6,"Action, Adventure, Indie, Early Access"
434130,Witch and Hero(魔女と勇者),434130,"FK Digital,Flyhigh Works",9,8,False,270,3.99,1077.3,"Action, Adventure, Indie, RPG"
488440,Angeldust,488440,Frank Lucas,9,6,False,270,2.39,645.3000000000001,"Action, Casual, Indie, Massively Multiplayer, RPG"
476430,SwingStar VR,476430,"Computer Lunch,Zero Eden Games",9,9,False,270,7.99,2157.3,"Action, Adventure, Simulation"
449120,Nanobots,449120,Diego Rodrigues,9,5,False,270,3.99,1077.3,"Action, Casual, Indie, Strategy"
498280,Jurassic Survival,498280,Technical Entertainment,9,2,False,270,8.99,2427.3,"Adventure, Indie, Simulation"
1135370,Star Girl Proxima,1135370,Giant Evil Robot,9,7,False,270,3.99,1077.3,"Action, Indie"
1170210,Is the President a Traitor?,1170210,Some Hominid Games,9,7,False,270,3.29,888.3,"Indie, Simulation, Strategy"
492170,Planet Driller,492170,Oryzhon Studios,9,4,False,270,1.99,537.3,"Action, Adventure, Casual, Indie, Strategy"
1165920,Lives so Sweet,1165920,Reine Works,9,6,False,270,2.39,645.3000000000001,"Casual, Indie, Simulation"
467480,C O S M,467480,Dynamoid,9,5,False,270,1.59,429.3,"Indie, Simulation, Early Access"
501440,Stars,501440,MatrixStudio,9,3,False,270,14.99,4047.3,"Casual, Indie, Simulation"
1195530,The Tawashi,1195530,MUTOYS,9,9,False,270,8.19,2211.2999999999997,"Action, Indie"
428270,Twilight City: Love as a Cure,428270,Meridian'93,9,5,False,270,6.99,1887.3,"Adventure, Casual"
1186290,Ballance: The Return,1186290,"Happy Happy Technology Chengdu Co., Ltd.",9,2,False,270,2.39,645.3000000000001,Casual
463510,Norman's Great Illusion,463510,Civil Savages,9,4,False,270,2.49,672.3000000000001,"Adventure, Indie, Simulation"
500940,GET THE GEMS,500940,PSY LABS,9,6,False,270,0.99,267.3,"Action, Casual, Indie"
1161870,Epiphyllum in Love,1161870,#workshop,9,8,False,270,3.29,888.3,"Adventure, Casual, Indie"
496660,Minotaur,496660,Awesome Enterprises,9,4,False,270,8.19,2211.2999999999997,"Nudity, Violent, Gore, Action, Adventure, Indie, Early Access"
503710,Void,503710,Pathless Games,9,5,False,270,,,"Action, Adventure, Casual, Indie, Simulation, Strategy"
473780,Splitter Critters,473780,RAC7,9,8,False,270,5.49,1482.3,Indie
475620,MOAI 4: Terra Incognita Collector’s Edition,475620,Toyman Interactive,9,8,False,270,7.99,2157.3,"Casual, Simulation"
504460,Team Racing League,504460,Gamious,9,8,False,270,9.99,2697.3,"Racing, Early Access"
1113750,Lost Artifacts: Frozen Queen,1113750,GameOn Production,9,4,False,270,8.19,2211.2999999999997,"Casual, Indie, Strategy"
464120,Xcinerator,464120,iolo,9,8,False,270,1.99,537.3,Utilities
449320,Dino Eggs: Rebirth,449320,"David H Schroeder,Eric Ferrot",9,6,False,270,9.99,2697.3,"Action, Casual, Indie, Strategy"
432890,Quote,432890,Vindit,9,8,False,270,14.99,4047.3,"Action, Adventure, Indie, RPG, Early Access"
1154700,"The diary of the cheating young married woman, Yuka.",1154700,Magical Girl Club,9,7,False,270,3.29,888.3,RPG
1179620,Journey of the Broken Circle,1179620,Lovable Hat Cult,9,9,False,270,8.0,2160.0,"Adventure, Indie"
448750,Infinity Saga,448750,ArcticFox223,9,5,False,270,2.99,807.3000000000001,"Action, Adventure, Casual, Indie, RPG, Strategy"
705700,Stripper Anya™ 2 X-MiGuFighters,705700,"X-MiGuPLAY, LLC",9,4,False,270,9.99,2697.3,"Action, Casual, Indie"
1143680,AVA,1143680,Dnovel,9,8,False,270,8.99,2427.3,"Action, Adventure, Casual, Indie"
1177720,Yu Escape / Monday,1177720,Team Tailnut,9,8,True,270,,,"Adventure, Casual, Free to Play, Indie"
490510,Pixel Puzzles 2: Christmas,490510,The Digital Puzzle Company,9,9,False,270,3.99,1077.3,"Casual, Indie, Simulation, Sports, Strategy"
1174830,The Magician's Workshop,1174830,Choice of Games,9,6,False,270,3.99,1077.3,"Adventure, Casual, Indie, RPG"
493110,KOTH,493110,Abbeytek Ltd,9,8,False,270,6.99,1887.3,"Action, Indie, Strategy"
444830,Concrete and Steel,444830,Bad Dinosaur,9,6,False,270,1.59,429.3,"Indie, Simulation, Early Access"
1197230,Biba`s Adventures — Hardcore Platformer,1197230,Volrest,9,8,False,270,2.39,645.3000000000001,"Adventure, Indie"
451980,The Body VR: Journey Inside a Cell,451980,The Body VR LLC,9,9,True,270,,,"Casual, Simulation"
455440,Spell Fighter VR,455440,Kubold,9,6,True,270,,,"Action, Adventure, Indie, RPG"
1181270,God of Gym,1181270,Team KARPETTI,9,6,False,270,0.79,213.3,"Casual, Indie, Simulation, Sports"
492610,One Day : The Sun Disappeared,492610,Teemo Soft,9,3,False,270,0.79,213.3,"Action, Adventure, Casual, Indie, RPG"
502430,Roadworks - The Simulation,502430,VIS-Games,9,5,False,270,9.99,2697.3,Simulation
455080,Awakening: The Redleaf Forest Collector's Edition,455080,Boomzap Entertainment,9,8,False,270,9.99,2697.3,"Adventure, Casual"
446490,Rail Cargo Simulator,446490,United Independent Entertainment GmbH,9,3,False,270,4.99,1347.3,"Casual, Simulation"
1160880,Paul's World,1160880,Cloaz Studio,9,7,False,270,1.59,429.3,"Adventure, Casual, Indie, RPG, Strategy"
1130590,Aleesha's Tower,1130590,Pixel vs Pixel,9,5,False,270,2.39,645.3000000000001,"Action, Adventure, Indie"
1145950,Vector Prospector,1145950,SpinAttack Studio,9,8,False,270,6.59,1779.3,Action
454720,RAM BOE,454720,pointfiveteam,9,4,False,270,1.62,437.40000000000003,"Casual, Indie"
491710,Gun Range VR,491710,Jeffrey Cretin,9,1,False,270,1.99,537.3,"Action, Casual, Indie, Simulation"
432420,Ludoria,432420,Eminent Softworks,9,4,False,270,19.99,5397.299999999999,"Adventure, Indie, RPG, Early Access"
437900,Party Jousting,437900,vikingfabian.com,9,6,True,270,,,"Casual, Indie, Sports"
451870,Nighttime Terror VR: Dessert Defender,451870,Mark Schramm,9,6,False,270,4.99,1347.3,"Casual, Indie"
431830,Drift Into Eternity,431830,We Are Bots,9,7,False,270,19.99,5397.299999999999,"Action, Adventure, Indie"
459580,LightWalk,459580,Timeless Games,9,9,False,270,4.99,1347.3,Indie
505400,Diamond Joyce and the Secret of Crystal Cave,505400,Rake in Grass,9,9,False,270,4.99,1347.3,"Adventure, Indie, Strategy"
429350,Satellite Rush,429350,Kimeric Labs,9,8,False,270,4.99,1347.3,"Action, Indie"
496030,Dark Parables: The Swan Princess and The Dire Tree Collector's Edition,496030,Eipix Entertainment,9,7,False,270,9.99,2697.3,"Adventure, Casual"
484890,Crazy Otto,484890,Extend Mode,9,6,False,270,3.99,1077.3,"Action, Casual, Indie"
1163140,Shanghai Office Simulator,1163140,机迷工作室,9,6,False,270,10.79,2913.2999999999997,"Adventure, Casual, Indie, RPG, Simulation, Strategy, Early Access"
1190840,Boomer Remover,1190840,RIVERSIDE SPORTS,9,9,False,270,0.79,213.3,"Action, Adventure"
456090,Dead Some Day,456090,Bitporters LTD.,9,2,False,270,0.79,213.3,"Action, Indie, RPG, Early Access"
466050,Redemption Cemetery: Salvation of the Lost Collector's Edition,466050,AMAX Interactive,9,9,False,270,9.99,2697.3,"Adventure, Casual"
463670,Runeyana,463670,Blackturn Ltd,9,5,True,270,,,"Action, Adventure, Casual, RPG"
1168650,Angry Bunny,1168650,Tero Lunkka,9,5,False,270,1.59,429.3,"Adventure, Casual, Indie, Strategy"
487580,Ludo Supremo,487580,EnsenaSoft,9,5,False,270,1.59,429.3,Casual
466030,Otherworld: Spring of Shadows Collector's Edition,466030,Boomzap Entertainment,9,9,False,270,9.99,2697.3,"Adventure, Casual"
432640,BuriedTown,432640,Dice7,9,3,False,270,6.99,1887.3,"Action, Adventure, Indie, RPG, Strategy"
500680,Jockey Rush,500680,Strategic Designs Ltd.,9,9,False,270,19.99,5397.299999999999,"Action, Indie, Racing, Simulation, Sports, Strategy"
1133450,Hexa Trains,1133450,Game Studio Abraham Stolk Inc.,9,7,False,270,13.99,3777.3,Simulation
453660,Rogue Contracts: Syndicate,453660,Go Dark Studios,9,6,False,270,0.99,267.3,"Action, Indie"
432770,Small Town Terrors: Livingston,432770,Gunnar Games,9,8,False,270,4.99,1347.3,"Adventure, Casual"
1178000,Ghost Dimension,1178000,Saulo Rosart,9,9,False,270,1.59,429.3,"Adventure, Casual, Indie"
1182090,Mr. Pumpkin 2: Kowloon walled city,1182090,Cotton Game,9,9,False,270,4.99,1347.3,"Casual, Indie"
1154650,GSpot Master,1154650,Peach Beach,9,5,False,270,2.39,645.3000000000001,"Adventure, Casual"
434600,Blue Bird,434600,Deadline Soft,9,7,False,270,10.79,2913.2999999999997,"Violent, Indie"
470480,Angel Express [Tokkyu Tenshi],470480,"Easy Game Station,Starloop Studios S.L.",9,7,False,270,9.99,2697.3,"Action, Adventure, Indie, Racing"
485660,Karma Miwa,485660,Space Fractal,9,4,False,270,0.79,213.3,"Action, Adventure, Casual, Indie"
429040,Furfly,429040,SMD Gaming Studio,9,6,False,270,3.99,1077.3,"Action, Adventure, Casual, Indie"
451000,Ember Kaboom,451000,Josh Koenig (Slashandz),9,8,False,270,2.39,645.3000000000001,"Action, Indie"
433790,Wooden Floor 2 - Resurrection,433790,pheenix93,9,4,False,270,1.79,483.3,"Adventure, Indie"
491440,Grim Dragons,491440,Punkster Inc.,9,7,False,270,5.99,1617.3,"Action, Adventure, Indie, Early Access"
486490,Witan,486490,Imigea Ltd,9,6,True,270,,,"Adventure, RPG"
428060,Millia -The ending-,428060,Millia Soft,9,9,True,270,,,Indie
1178680,RetroVamp,1178680,DavideJ,9,9,False,270,5.69,1536.3000000000002,"Casual, Indie"
1149080,Swords and Sandals Spartacus,1149080,Whiskeybarrel Studios,9,6,False,270,5.69,1536.3000000000002,"Action, Adventure, Indie"
503070,Off the Record: The Italian Affair Collector's Edition,503070,Eipix Entertainment,9,8,False,270,9.99,2697.3,"Adventure, Casual"
1136070,UltraGoodness 2,1136070,Rasul Mono,9,7,False,270,4.99,1347.3,"Action, Adventure, Indie"
461760,Reptilian Rebellion,461760,Herrero Games,9,4,False,270,2.99,807.3000000000001,"Action, Casual, Indie"
1136390,"Strange Passion - My Boss, My Mistress",1136390,ZangGames,9,2,False,270,8.19,2211.2999999999997,"Adventure, Casual, Indie, RPG, Simulation, Strategy"
1125420,Death and Progress,1125420,ShenTzu,9,9,False,270,2.39,645.3000000000001,"Indie, RPG"
502530,THE GREY MAN,502530,ATTACK MOUNTAIN,9,7,False,270,2.5,675.0,"Adventure, Casual, Indie"
1170960,The Eye of Borrack,1170960,JimJams Games,9,9,False,270,2.39,645.3000000000001,"Adventure, Indie"
434230,Fairies vs. Darklings: Arcane Edition,434230,Interama - Interactive Technology,8,7,False,240,2.99,717.6,"Action, Casual, Indie, Strategy"
1185950,Wars of the Roses,1185950,HexWar Games,8,6,False,240,8.19,1965.6,Strategy
505120,Valentino Rossi The Game Compact,505120,Milestone S.r.l.,8,5,False,240,9.99,2397.6,"Racing, Simulation, Sports"
449150,pimeja nasa (PataNoir),449150,Simon Christiansen,8,6,False,240,5.99,1437.6000000000001,"Adventure, Indie"
451200,Candlelight,451200,Pixel Maverick Games,8,8,False,240,12.49,2997.6,"Action, Adventure, Indie"
1160820,Bewitched,1160820,Graven Visual Novels,8,8,False,240,3.99,957.6,"Adventure, Casual, Indie"
476710,MechaGore,476710,imaginite Ltd,8,1,False,240,1.59,381.6,"Action, Adventure, Indie"
478010,ABC Coloring Town,478010,EnsenaSoft,8,3,False,240,1.59,381.6,Casual
1144100,Linea VR,1144100,KHB-Soft,8,7,False,240,4.99,1197.6000000000001,"Action, Indie"
477200,Descent: Road to Legend,477200,Fantasy Flight Games,8,8,True,240,,,"Adventure, RPG"
1141570,Sky Cannoneer,1141570,"Element Games, LLC",8,6,False,240,12.49,2997.6,"Action, Indie, Strategy"
455830,FrightShow Fighter,455830,3 Fright,8,6,False,240,9.99,2397.6,"Action, Indie"
428260,The Book of Desires,428260,Meridian'93,8,4,False,240,6.99,1677.6000000000001,"Adventure, Casual"
1131330,CLOSED,1131330,"Kazuya,tensun3d",8,6,False,240,,,"Action, Indie, RPG"
502780,Avalon: The Journey Begins,502780,NewHopeGames,8,6,False,240,9.99,2397.6,"Adventure, Indie"
1184090,Belly Dance Girl,1184090,Running Hoffman,8,4,False,240,1.59,381.6,"Action, Casual, Indie, Simulation"
1130570,The Sword and the Slime,1130570,Possum House Games,8,8,False,240,3.99,957.6,Indie
463180,Super Blue Fighter,463180,Herrero Games,8,5,True,240,,,"Action, Casual, Indie"
434510,Formicide,434510,"Rock Wall Games, LLC",8,8,True,240,,,"Action, Free to Play, Indie"
1129330,Spark and Sparkle,1129330,Essencey,8,8,False,240,8.19,1965.6,"Action, Indie"
1143430,Shadow Gangs,1143430,JKM corp,8,7,False,240,19.99,4797.599999999999,"Action, Indie"
1155420,Dino Zoo Transport Simulator,1155420,Horse Games,8,6,False,240,1.49,357.6,"Adventure, Casual, Indie, Racing, Simulation"
455770,YamaYama,455770,Lumenox ehf,8,6,False,240,9.99,2397.6,"Action, Casual, Indie, Sports"
1160610,Future Girls,1160610,Dharker Studio,8,8,False,240,3.99,957.6,"Action, Adventure, Casual, Indie, RPG"
1184040,D1896,1184040,Arkhouse Telegraph,8,6,False,240,3.99,957.6,"Action, Adventure, Indie"
453350,Vaccine War,453350,Games For Tutti,8,2,False,240,7.99,1917.6000000000001,"Action, Adventure, Indie"
1114360,Hentai Inumimi,1114360,"GentleDriver,柴まろん",8,5,False,240,0.79,189.60000000000002,"Casual, Indie, Strategy"
462070,IWO: Bloodbath in the Bonins,462070,Guerilla Tea Games,8,3,False,240,9.99,2397.6,Strategy
497790,Ayumi: Enhanced Edition,497790,Lord Rutsah,8,8,False,240,4.99,1197.6000000000001,Adventure
1144300,ef - the first tale. (All Ages),1144300,minori,8,7,False,240,24.99,5997.599999999999,Adventure
484390,Hanger World,484390,A Small Game AB,8,8,False,240,3.2,768.0,"Action, Indie"
466210,Race & Destroy,466210,AngryAngelGames,8,3,False,240,9.99,2397.6,"Action, Casual, Indie, Racing, Simulation, Sports"
1132080,Hentai Dgirls,1132080,"GentleDriver,柴まろん",8,5,False,240,0.79,189.60000000000002,"Casual, Indie, Strategy"
1180620,Bullet Beat: Musical Shoot'em up,1180620,TERNOX,8,6,False,240,3.99,957.6,"Action, Casual, Indie"
465060,EXZEAL,465060,TRIANGLE SERVICE,8,5,False,240,11.99,2877.6,Action
485270,Arachnophobia,485270,IgnisVR,8,1,False,240,2.39,573.6,"Casual, Simulation"
1148550,TERROR SQUID,1148550,Apt Games,8,6,False,240,3.29,789.6,"Action, Indie"
1145450,Mystery Case Files: Moths to a Flame Collector's Edition,1145450,Eipix Entertainment,8,7,False,240,8.19,1965.6,"Adventure, Casual"
1135110,Hoco Poco,1135110,Sokpop Collective,8,8,False,240,2.99,717.6,"Action, Indie"
1125360,Fantasy Little Jobs,1125360,Cubenary,8,8,False,240,8.99,2157.6,"Indie, Simulation"
448090,Virtual Rogue,448090,Snowy Productions,8,4,False,240,,,"Action, Indie"
1135050,Dr. Umgebung's School of Life,1135050,Sokpop Collective,8,4,False,240,2.99,717.6,"Indie, Simulation"
1175160,House of 1000 Doors: The Palm of Zoroaster,1175160,Five-BN,8,8,False,240,5.69,1365.6000000000001,"Adventure, Casual, Indie"
1132110,Heaven's Grave,1132110,Blackcross & Taylor,8,6,False,240,14.99,3597.6,"Indie, RPG, Simulation"
453700,prog.1,453700,Vector Arcade,8,6,False,240,4.99,1197.6000000000001,Indie
497260,Fabulous Food Truck,497260,EnsenaSoft,8,5,False,240,2.39,573.6,"Casual, Simulation"
454330,A Room Beyond,454330,René Bühling,8,6,False,240,7.99,1917.6000000000001,"Adventure, Indie"
455970,Nokori,455970,Heartomics,8,3,False,240,0.79,189.60000000000002,Casual
1198070,The Christmas Spirit: Grimm Tales Collector's Edition,1198070,Domini Games,8,8,False,240,8.19,1965.6,"Adventure, Casual"
465750,Tank Battle: North Africa,465750,HexWar Games,8,7,False,240,9.99,2397.6,Strategy
496980,Cosmic Cavern 3671　　宇宙最大の地底最大の作戦,496980,"Mindware Co.,Ltd.",8,4,False,240,4.99,1197.6000000000001,"Action, Casual, Indie, Strategy"
1132730,巅峰骑士团,1132730,熊窝dodox,8,7,False,240,7.39,1773.6,"Action, Adventure, RPG, Strategy"
1114000,King of Dragon Balls,1114000,Phoenixxx Games,8,2,False,240,0.79,189.60000000000002,Adventure
